2025-05-20 18:34:43.623941,1380.36,10308.69,3.88,7.63,26.24
2025-05-20 18:35:26.838223,1380.36,10308.69,3.88,7.63,26.24
2025-05-20 18:37:12.262845,1000.0,1500.0,5.0,33.69,2.96
2025-05-20 18:37:35.977793,1000.0,1500.0,5.0,33.69,2.96
2025-05-20 18:37:50.641705,1000.0,50.0,5.0,87.14,0.10
2025-05-23 12:38:44.145275,1500.0,800.0,5.0,61.93,1.58
2025-05-24 14:57:13.291257,1429.47,12602.26,3.7,6.47,33.63
